date,X05,JA3,78H,J60,MX1,67V,Y47,V45,IN1,IN1
2016/3/21,45.21,21.57,112.58,9.86,13.8,229.31,10.09,25.29,55.35,55.35
2016/3/22,45.33,21.62,112.72,9.9,13.89,228.94,10.13,25.35,55.29,55.29
2016/3/23,45.02,21.38,112.23,9.9,13.88,228.24,10.07,25.19,54.69,54.69
2016/3/24,45.08,21.42,112.13,9.85,13.77,227.56,10.08,25.19,54.88,54.88
2016/3/28,45.02,21.36,112.13,9.85,13.77,227.56,10.04,25.19,54.88,54.88
2016/3/29,45.72,21.58,113.97,9.87,13.79,230.24,10.09,25.51,55.5,55.5
2016/3/30,45.9,21.7,114.25,10.09,14.16,231.53,10.1,25.59,55.85,55.85
2016/3/31,45.93,21.73,113.6,10.05,14.05,230.99,10.04,25.55,55.91,55.91
2016/4/1,46.4,21.92,114.56,10.02,14,233.07,10.12,25.74,56.07,56.07
2016/4/4,46.49,21.81,114.28,10.02,14.17,232.2,10.1,25.66,56.07,56.07
2016/4/5,45.93,21.52,113.49,10.06,14.01,230.1,9.97,25.37,55.15,55.15
2016/4/6,46.84,21.84,115.34,10.1,14.07,232.81,10.14,25.74,55.75,55.75
2016/4/7,46.25,21.58,113.73,10.16,14.15,230.38,10.04,25.43,55.09,55.09
2016/4/8,46.18,21.51,113.71,10.14,14.15,230.68,10.03,25.44,55.31,55.31
2016/4/11,45.84,21.37,113.1,10.11,14.1,229.74,9.95,25.28,55.33,55.33
2016/4/12,46.08,21.57,113.85,10.03,13.98,231.32,10.03,25.42,55.92,55.92
2016/4/13,46.8,21.89,115,10.19,14.26,232.94,10.26,25.72,56.77,56.77
2016/4/14,46.75,21.9,115.11,10.21,14.29,232.68,10.28,25.74,56.76,56.76
2016/4/15,46.79,21.93,114.92,10.21,14.3,233.19,10.27,25.7,56.72,56.72
2016/4/18,47.13,22.08,115.84,10.2,14.31,234.74,10.32,25.89,57.07,57.07
2016/4/19,46.81,22.05,115.33,10.21,14.28,234.73,10.22,25.89,57.64,57.64
2016/4/20,46.95,22.08,115.64,10.2,14.28,234.98,10.3,25.94,57.76,57.76
2016/4/21,47.16,22.08,115.85,10.18,14.27,233.01,10.33,26.05,57.61,57.61
2016/4/22,46.88,21.78,115.15,10.08,14.16,232.67,10.33,25.71,57.65,57.65
2016/4/25,46.85,21.77,115.28,10.06,14.1,232.48,10.28,25.61,57.47,57.47
2016/4/26,46.79,21.7,114.96,10.11,14.15,232.28,10.25,25.53,57.77,57.77
2016/4/27,46.73,21.62,114.6,9.99,13.97,232.44,10.2,25.43,57.9,57.9
2016/4/28,46.28,21.46,113.25,10.07,14.1,231.03,10.07,25.22,57.17,57.17
2016/4/29,46.21,21.44,112.15,9.89,13.88,230.56,9.95,25.15,56.88,56.88
2016/5/2,46.64,21.7,113.17,9.89,13.96,232.72,9.99,25.43,56.88,56.88
2016/5/3,45.93,21.43,112.41,9.93,13.93,230.8,9.86,25.13,56.51,56.51
2016/5/4,45.54,21.22,111.61,9.87,13.85,229.77,9.77,24.95,55.93,55.93
2016/5/5,45.54,21.24,111.61,9.87,13.85,229.77,9.84,24.95,55.93,55.93
2016/5/6,45.69,21.33,112.24,9.86,13.87,231.77,9.86,25.03,55.94,55.94
2016/5/9,45.91,21.47,112.76,9.99,14.04,232.56,9.94,25.14,55.87,55.87
2016/5/10,46.46,21.69,113.89,10.04,14.15,235.44,10.11,25.52,56.74,56.74
2016/5/11,46.14,21.49,112.23,10.08,14.2,233.11,9.97,25.24,56.26,56.26
2016/5/12,45.97,21.5,112.1,9.97,14.09,233.5,9.99,25.17,56.3,56.3
2016/5/13,45.79,21.37,111.68,9.97,14.07,231.58,9.99,25.04,55.63,55.63
2016/5/16,46.39,21.57,111.68,9.95,14.07,231.58,10.1,25.04,55.63,55.63
2016/5/17,45.89,21.36,111.47,10,14.08,230.7,10.01,25.07,55.88,55.88
2016/5/18,46.06,21.37,111.78,9.91,13.94,230.71,10.12,25.12,56.08,56.08
2016/5/19,45.82,21.25,111.16,9.86,13.87,229.75,10.09,25.04,55.96,55.96
2016/5/20,46.3,21.39,112.22,9.97,14.04,230.91,10.17,25.22,56.19,56.19
2016/5/23,46.27,21.28,111.85,9.97,14.05,230.4,10.15,25.16,56.06,56.06
2016/5/24,47.19,21.69,113.8,10.04,14.14,233.83,10.4,25.54,56.74,56.74
2016/5/25,47.37,21.79,114.21,10.15,14.32,234.64,10.43,25.67,57.29,57.29
2016/5/26,47.4,21.88,114.7,10.13,14.33,234.57,10.39,25.65,56.87,56.87
2016/5/27,47.64,22.02,115.17,10.16,14.4,235.43,10.51,25.8,57.17,57.17
2016/5/31,47.67,22,114.45,10.19,14.45,234.33,10.49,25.79,57.16,57.16
2016/6/1,47.87,22.04,114.69,10.15,14.36,234.95,10.45,25.83,57.15,57.15
2016/6/2,48.23,22.14,115.16,10.15,14.35,235.88,10.55,25.9,57.47,57.47
2016/6/3,48.06,21.9,114.67,10.15,14.37,235.43,10.3,25.77,57.07,57.07
2016/6/6,48.33,22.02,115.03,10.18,14.47,236.42,10.35,25.88,57.69,57.69
2016/6/7,48.24,22.02,114.07,10.22,14.5,235.75,10.35,25.93,57.95,57.95
2016/6/8,48.44,22.05,114.7,10.23,14.53,237.17,10.35,26.05,58.1,58.1
2016/6/9,48.27,21.92,114.6,10.23,14.52,236.84,10.38,25.98,57.79,57.79
2016/6/10,47.52,21.62,113.33,10.12,14.36,234.65,10.27,25.65,57.16,57.16
2016/6/13,47.13,21.39,112.47,10.1,14.28,232.65,10.14,25.44,56.57,56.57
2016/6/14,47.08,21.27,112.43,10.01,14.16,232.32,10.23,25.36,56.09,56.09
2016/6/15,47.02,21.28,112.33,10.05,14.2,231.53,10.15,25.27,56.21,56.21
2016/6/16,47.02,21.29,112.76,9.9,14.01,232.18,10.17,25.28,56.23,56.23
2016/6/17,46.54,21.07,111.83,9.93,14.07,230.44,10.05,25.04,56.42,56.42
2016/6/20,47.03,21.24,112.48,10.03,14.21,232.05,10.12,25.2,56.77,56.77
2016/6/21,47.08,21.26,112.36,10.01,14.18,232.68,10.18,25.25,56.91,56.91
2016/6/22,47.01,21.21,112.2,9.97,14.17,232.44,10.1,25.18,56.83,56.83
2016/6/23,47.78,21.52,112.2,10,14.17,232.44,10.19,25.18,56.83,56.83
2016/6/24,45.92,20.59,109.89,9.85,13.99,227.9,9.99,24.61,55.25,55.25
2016/6/27,44.82,20.08,107.75,9.58,13.63,224.69,9.82,24.02,53.56,53.56
2016/6/28,45.77,20.47,109.77,9.66,13.75,227.96,9.97,24.56,54.62,54.62
2016/6/29,46.71,20.9,111.53,9.79,13.96,231.71,10.15,24.97,55.8,55.8
2016/6/30,47.1,21,111.75,9.85,14.05,234.5,10.23,25.15,56.6,56.6
2016/7/1,47.27,21.1,112.03,9.85,14.25,234.7,10.23,25.26,56.75,56.75
2016/7/5,47.03,20.93,111.61,9.9,14.11,233.7,10.21,25.18,55.64,55.64
2016/7/6,47.36,21.06,112.46,9.89,14.12,234.9,10.26,25.4,56,56
2016/7/7,47.46,21.11,112.8,10.02,14.3,234.96,10.35,25.43,56.11,56.11
2016/7/8,48.23,21.46,114.19,10.09,14.36,237.86,10.52,25.85,57,57
2016/7/11,48.49,21.56,114.59,10.22,14.52,238.96,10.54,25.94,57.48,57.48
2016/7/12,48.82,21.81,115.26,10.25,14.56,239.58,10.61,26.08,58.3,58.3
2016/7/13,48.61,21.71,114.87,10.25,14.58,239.47,10.54,26,58.2,58.2
2016/7/14,48.83,21.81,115.56,10.27,14.62,240.5,10.57,26.16,58.49,58.49
2016/7/15,48.77,21.74,115.41,10.28,14.64,239.9,10.6,26.13,58.46,58.46
2016/7/18,49.21,21.85,115.84,10.28,14.6,240.43,10.63,26.26,58.77,58.77
2016/7/19,49.17,21.79,115.8,10.27,14.58,240.32,10.66,26.23,58.5,58.5
2016/7/20,49.68,22.06,116.72,10.37,14.68,241.3,10.76,26.53,58.74,58.74
2016/7/21,49.4,22.03,116.52,10.36,14.72,240.33,10.72,26.38,58.52,58.52
2016/7/22,49.68,22.16,117.08,10.29,14.68,240.92,10.84,26.49,58.69,58.69
2016/7/25,49.61,22.16,116.88,10.33,14.71,240.48,10.79,26.48,58.47,58.47
2016/7/26,49.71,22.17,116.89,10.36,14.77,239.93,10.79,26.4,58.83,58.83
2016/7/27,50,22.21,117.36,10.35,14.76,239.3,10.78,26.48,58.65,58.65
2016/7/28,50.38,22.35,117.89,10.4,14.83,240.79,10.8,26.69,58.62,58.62
2016/7/29,50.43,22.38,117.21,10.42,14.88,241.33,10.72,26.75,58.66,58.66
2016/8/1,50.65,22.38,117.92,10.43,14.92,241.48,10.75,26.83,58.42,58.42
2016/8/2,50.37,22.14,117.58,10.43,14.89,240.29,10.63,26.61,57.83,57.83
2016/8/3,50.44,22.29,117.66,10.35,14.86,240.54,10.73,26.7,58.23,58.23
2016/8/4,50.56,22.31,117.85,10.36,14.86,240.72,10.76,26.71,58.42,58.42
2016/8/5,50.89,22.39,118.84,10.46,15.04,242.5,10.91,26.94,59.41,59.41
2016/8/8,50.75,22.35,118.63,10.45,15.03,242.04,10.87,26.84,59.38,59.38
2016/8/9,50.93,22.33,118.64,10.47,15.08,242.38,10.88,26.88,59.02,59.02
2016/8/10,50.76,22.29,118.45,10.44,15.02,242.09,10.78,26.8,58.72,58.72
2016/8/11,51.02,22.44,118.98,10.47,15.07,242.82,10.86,26.94,58.9,58.9
2016/8/12,51.02,22.38,119.05,10.46,15.07,242.65,10.83,26.93,58.74,58.74
2016/8/15,51.22,22.43,119.05,10.5,15.07,242.65,10.85,26.93,58.74,58.74
2016/8/16,50.84,22.25,118.9,10.46,15.07,241.74,10.68,26.75,58.86,58.86
2016/8/17,50.83,22.27,119.03,10.4,15.01,242.27,10.69,26.75,58.83,58.83
2016/8/18,50.96,22.33,119.28,10.44,15.09,242.38,10.64,26.75,59.07,59.07
2016/8/19,51,22.33,119.35,10.41,15.04,242.26,10.67,26.75,59.42,59.42
2016/8/22,51.1,22.34,119.51,10.42,15.07,242.48,10.69,26.78,59.19,59.19
2016/8/23,51.25,22.41,119.79,10.5,15.2,242.69,10.74,26.88,59.71,59.71
2016/8/24,50.76,22.28,118.88,10.47,15.17,241.28,10.68,26.68,59.5,59.5
2016/8/25,50.75,22.18,118.29,10.39,15.04,240.67,10.65,26.66,59.3,59.3
2016/8/26,50.9,22.23,118.25,10.42,15.07,240.66,10.76,26.71,59.25,59.25
2016/8/29,51.07,22.25,118.47,10.42,15.07,241.76,10.8,26.77,59.25,59.25
2016/8/30,50.96,22.19,118.09,10.42,15.1,241.2,10.81,26.68,59.38,59.38
2016/8/31,50.81,22.11,116.92,10.38,15,241.02,10.75,26.62,59.23,59.23
2016/9/1,50.99,22.12,117.4,10.35,14.98,241.63,10.74,26.61,59.04,59.04
2016/9/2,51.23,22.15,117.97,10.42,15.09,242.84,10.84,26.67,59.28,59.28
2016/9/6,51.71,22.24,118.24,10.42,15.13,243.25,10.8,26.76,59.23,59.23
2016/9/7,51.68,22.23,118.27,10.47,15.21,242.99,10.83,26.77,59.38,59.38
2016/9/8,51.52,22.15,117.58,10.41,15.15,242,10.77,26.58,59.36,59.36
2016/9/9,50.19,21.68,114.96,10.32,15.02,236.4,10.51,26,58.22,58.22
2016/9/12,50.91,21.97,116.53,10.16,14.79,239.86,10.65,26.37,58.89,58.89
2016/9/13,50.2,21.66,115.09,10.19,14.81,237.02,10.53,26.03,57.99,57.99
2016/9/14,50.33,21.73,115.46,10.2,14.84,236.93,10.51,26.07,57.69,57.69
2016/9/15,51.01,21.99,116.78,10.2,14.83,239,10.65,26.34,58.29,58.29
2016/9/16,50.99,21.96,116.67,10.2,14.94,238.27,10.71,26.29,57.97,57.97
2016/9/19,51,21.92,116.54,10.36,15.06,237.71,10.69,26.24,58.21,58.21
2016/9/20,51.03,21.96,116.71,10.34,15.01,238.02,10.69,26.22,58.13,58.13
2016/9/21,51.68,22.19,117.75,10.35,15.01,240.09,10.8,26.51,58.52,58.52
2016/9/22,52.15,22.34,118.63,10.47,15.22,241.92,10.86,26.69,58.94,58.94
2016/9/23,51.8,22.17,117.82,10.44,15.17,240.86,10.77,26.5,58.57,58.57
2016/9/26,51.38,21.91,116.92,10.36,15.01,238.35,10.65,26.27,57.83,57.83
2016/9/27,51.93,22.12,117.97,10.41,15.08,240.07,10.76,26.53,58.29,58.29
2016/9/28,52.06,22.12,117.98,10.46,15.14,240.38,10.8,26.59,58.66,58.66
2016/9/29,51.66,21.92,116.96,10.49,15.22,237.66,10.73,26.31,58.02,58.02
2016/9/30,52.03,22.09,117.04,10.43,15.08,239.04,10.81,26.5,58.76,58.76
2016/10/3,51.97,22.05,116.68,10.47,15.14,238.6,10.82,26.43,58.63,58.63
2016/10/4,51.8,21.99,116.26,10.52,15.22,237.47,10.81,26.33,58.58,58.58
2016/10/5,51.9,22.02,116.42,10.48,15.19,237.89,10.84,26.38,59.11,59.11
2016/10/6,51.92,22.1,116.55,10.45,15.16,238.34,10.9,26.38,59.07,59.07
2016/10/7,51.8,22,116.2,10.43,15.15,237.85,10.81,26.24,58.93,58.93
2016/10/10,52.24,22.07,116.93,10.43,15.24,238.71,10.97,26.43,59.04,59.04
2016/10/11,51.15,21.82,115.15,10.37,15.03,235.8,10.87,26.03,58.33,58.33
2016/10/12,51.09,21.83,115.21,10.29,14.91,236.58,10.91,26.06,58.4,58.4
2016/10/13,50.81,21.72,114.98,10.2,14.72,235.24,10.84,25.95,58.15,58.15
2016/10/14,50.81,21.72,114.95,10.37,14.92,234.72,10.91,25.95,58.27,58.27
2016/10/17,50.6,21.63,114.44,10.27,14.74,234.26,10.83,25.86,58,58
2016/10/18,51.19,21.82,115.48,10.36,14.99,236.44,10.94,26.07,58.37,58.37
2016/10/19,51.31,21.94,115.71,10.35,15.04,237.22,10.99,26.12,58.5,58.5
2016/10/20,51.25,21.95,115.94,10.37,15.05,237.14,11.04,26.12,58.45,58.45
2016/10/21,51.29,22.1,115.82,10.37,15.02,238.95,11.11,26.26,58.5,58.5
2016/10/24,51.75,22.27,116.74,10.52,15.22,240.52,11.2,26.48,58.7,58.7
2016/10/25,51.33,22.16,115.83,10.5,15.17,239.45,11.1,26.23,58.55,58.55
2016/10/26,50.75,22.1,115.26,10.4,15,238.5,10.97,26.05,58.45,58.45
2016/10/27,50.47,21.99,114.77,10.43,15.05,238.48,10.93,26,58.28,58.28
2016/10/28,50.42,21.91,114.81,10.37,14.97,238.91,10.83,25.94,58.18,58.18
2016/10/31,50.41,21.82,114.07,10.33,14.85,238.68,10.81,25.83,57.95,57.95
2016/11/1,50.01,21.69,114.07,10.31,14.85,238.68,10.66,25.83,57.95,57.95
2016/11/2,49.34,21.5,112.18,10.22,14.62,236.32,10.5,25.37,57.45,57.45
2016/11/3,48.97,21.32,111.42,10.16,14.53,235.17,10.41,25.16,57.33,57.33
2016/11/4,48.96,21.33,111.52,10.13,14.51,235.44,10.37,25.18,57.47,57.47
2016/11/7,50.21,21.85,113.63,10.25,14.66,240.4,10.71,25.75,58.89,58.89
2016/11/8,50.47,21.97,113.87,10.3,14.72,242.11,10.78,25.86,58.99,58.99
2016/11/9,50.7,22.16,114.52,10.33,14.76,243,10.99,25.98,60.3,60.3
2016/11/10,49.92,22.03,113.73,10.41,14.79,241.87,10.9,25.73,61.16,61.16
2016/11/14,49.15,21.94,112.83,10.24,14.42,239.95,10.93,25.3,61.95,61.95
2016/11/15,49.75,22.2,114.2,10.24,14.49,241.92,11.03,25.55,62.1,62.1
2016/11/16,49.96,22.21,114.99,10.28,14.53,242.38,11.11,25.7,61.91,61.91
2016/11/17,50.42,22.43,116.02,10.38,14.67,244.88,11.28,25.97,62.37,62.37
2016/11/18,50.31,22.36,115.32,10.44,14.73,244.34,11.27,25.83,62.08,62.08
2016/11/21,50.76,22.54,116.39,10.47,14.78,245.72,11.35,26.08,62.39,62.39
2016/11/22,50.59,22.6,116.32,10.51,14.85,245.65,11.32,26.11,62.58,62.58
2016/11/23,50.52,22.55,116.37,10.47,14.76,245.47,11.38,26.1,63.29,63.29
2016/11/25,50.62,22.67,116.63,10.53,14.83,246.29,11.36,26.14,63.58,63.58
2016/11/28,50.26,22.49,116.21,10.52,14.79,244.71,11.25,25.98,62.92,62.92
2016/11/29,50.38,22.52,116.5,10.45,14.74,245.34,11.21,26.04,62.91,62.91
2016/11/30,49.71,22.31,114.69,10.47,14.8,243.2,11.18,25.74,62.97,62.97
2016/12/1,46.99,22.11,113.22,10.3,14.63,242.04,10.93,25.34,63.09,63.09
2016/12/2,47.02,22.08,113.6,10.19,14.52,242.16,10.93,25.29,62.89,62.89
2016/12/5,47.57,22.35,114.42,10.3,14.66,243.8,10.95,25.59,63.55,63.55
2016/12/6,47.63,22.34,114.08,10.32,14.66,244.53,11.01,25.58,64,64
2016/12/7,48.02,22.62,115.46,10.27,14.63,248.04,11.06,25.91,64.94,64.94
2016/12/8,48.2,22.74,115.88,10.42,14.87,247.69,11.25,25.91,65.43,65.43
2016/12/9,48.26,22.83,116.64,10.47,14.97,249.12,11.36,26.06,65.61,65.61
2016/12/12,48.09,22.69,115.81,10.44,14.92,247.85,11.23,25.94,65.27,65.27
2016/12/13,48.57,22.82,116.83,10.54,14.98,249.35,11.35,26.22,65.4,65.4
2016/12/14,48.35,22.72,116.74,10.56,14.97,247.7,11.4,26.12,65.03,65.03
2016/12/15,48.41,22.73,117.4,10.57,14.96,248.48,11.55,26.13,65.34,65.34
2016/12/16,48.2,22.61,117.05,10.56,14.97,248,11.48,26,64.95,64.95
2016/12/19,48.26,22.67,116.89,10.52,14.93,248.33,11.55,26.08,64.97,64.97
2016/12/20,48.5,22.77,117.28,10.54,14.94,249.37,11.61,26.18,65.38,65.38
2016/12/21,48.36,22.73,117.49,10.53,14.91,249.06,11.54,26.15,65.23,65.23
2016/12/22,48.17,22.55,117.07,10.52,14.91,248.24,11.5,26.04,64.92,64.92
2016/12/23,48.35,22.61,117.47,10.5,14.91,248.37,11.53,26.09,65,65
2016/12/27,48.57,22.61,117.93,10.5,15.02,248.59,11.56,26.2,65,65
2016/12/28,48.14,22.41,116.8,10.54,14.93,246.89,11.53,25.97,64.7,64.7
2016/12/29,48.16,22.38,116.71,10.48,14.87,246.84,11.44,25.96,64.73,64.73
2016/12/30,47.77,22.22,115.09,10.4,14.79,245.62,11.31,25.72,64.64,64.64
2017/1/3,48.3,22.5,116.29,10.46,14.88,247.52,11.57,26,65.08,65.08
2017/1/4,48.74,22.76,117.26,10.51,14.96,248.9,11.58,26.24,65.58,65.58
2017/1/5,49.04,22.91,117.93,10.6,15.12,249.09,11.5,26.3,65.03,65.03
2017/1/6,49.51,23,118.76,10.62,15.15,250.54,11.66,26.57,65.03,65.03
2017/1/9,49.69,22.96,118.78,10.67,15.19,249.85,11.65,26.62,64.82,64.82
2017/1/10,49.78,23.04,119.16,10.69,15.21,249.92,11.65,26.64,65.23,65.23
2017/1/11,49.97,23.08,119.38,10.74,15.26,250.33,11.65,26.67,65.38,65.38
2017/1/12,49.94,23.08,119.14,10.69,15.21,250.12,11.6,26.67,65.01,65.01
2017/1/13,50.2,23.28,119.43,10.79,15.32,250.53,11.62,26.74,65.09,65.09
2017/1/17,49.91,23.2,118.85,10.72,15.23,250.32,11.5,26.61,64.43,64.43
2017/1/18,50.1,23.22,118.92,10.73,15.26,251.13,11.62,26.75,64.59,64.59
2017/1/19,50.08,23.07,118.81,10.81,15.32,250.44,11.58,26.62,64.27,64.27
2017/1/20,50.17,23.06,118.9,10.81,15.32,251.26,11.55,26.68,64.52,64.52
2017/1/23,50.23,23.09,119.22,10.8,15.26,251.36,11.51,26.72,64.38,64.38
2017/1/24,50.59,23.32,119.89,10.81,15.28,253.04,11.6,26.87,65.13,65.13
2017/1/25,51.07,23.5,120.97,10.96,15.45,255.41,11.69,27.1,65.65,65.65
2017/1/26,51.09,23.44,120.75,11.03,15.52,254.96,11.78,27.18,65.71,65.71
2017/1/27,51.26,23.42,120.84,11,15.48,254.34,11.77,27.21,65.69,65.69
2017/1/30,50.92,23.27,120.41,11,15.35,253.17,11.71,27.04,65.17,65.17
2017/1/31,50.93,23.22,119.69,11,15.35,252.9,11.6,27,64.98,64.98
2017/2/1,51.16,23.25,120.16,10.96,15.42,252.62,11.69,27.09,65.04,65.04
2017/2/2,51.21,23.23,119.97,10.97,15.43,253.03,11.65,27.09,64.86,64.86
2017/2/3,51.49,23.34,120.63,10.99,15.45,255.07,11.71,27.25,65.57,65.57
2017/2/6,51.45,23.33,120.65,10.98,15.43,254.39,11.72,27.23,65.24,65.24
2017/2/7,51.58,23.29,121.1,11.05,15.5,255.01,11.81,27.27,64.93,64.93
2017/2/8,51.72,23.32,121.29,11,15.48,255.34,11.87,27.35,64.85,64.85
2017/2/9,52.02,23.53,122.14,11.08,15.62,256.79,12,27.58,65.52,65.52
2017/2/10,52.12,23.74,122.64,11.15,15.75,257.44,12.03,27.73,65.68,65.68
2017/2/13,52.34,23.84,122.89,11.19,15.82,258.49,12.14,27.8,66.09,66.09
2017/2/14,52.39,23.93,123.63,11.21,15.82,259.46,12.2,27.9,66.56,66.56
2017/2/15,52.72,24.07,124.26,11.28,15.92,260.52,12.23,28.05,66.91,66.91
2017/2/16,52.69,23.99,124.07,11.29,15.98,259.87,12.11,27.95,66.9,66.9
2017/2/17,52.88,24.04,124.51,11.27,15.91,261.16,12.22,28.07,66.98,66.98
2017/2/21,53.19,24.15,125.38,11.36,16.03,262.72,12.35,28.14,67.59,67.59
2017/2/22,53.23,24.15,125.31,11.35,16.02,262.51,12.33,28.15,67.4,67.4
2017/2/23,53.07,24.07,124.96,11.34,16.05,263.05,12.27,28.08,67.24,67.24
2017/2/24,53.22,24.06,125.35,11.25,15.95,263.38,12.33,28.09,67.2,67.2
2017/2/27,53.36,24.08,125.38,11.32,16.01,263.41,12.33,28.13,67.53,67.53
2017/2/28,53.14,24.02,124.22,11.31,16.05,263.21,12.31,28.03,67.12,67.12
2017/3/1,53.61,24.36,125.4,11.42,16.18,266.6,12.49,28.39,68.12,68.12
2017/3/2,53.2,24.16,125.31,11.46,16.22,265.33,12.45,28.22,67.59,67.59
2017/3/3,53.37,24.15,125.31,11.37,16.17,265.38,12.36,28.24,67.66,67.66
2017/3/6,53.23,24.07,124.78,11.36,16.15,264.58,12.35,28.16,67.4,67.4
2017/3/7,53.18,23.99,124.64,11.36,16.12,263.98,12.33,28.1,67.26,67.26
2017/3/8,53.21,24.03,124.74,11.39,16.15,263.95,12.36,28.15,67.43,67.43
2017/3/9,53.39,24.01,124.71,11.4,16.13,264.29,12.35,28.16,67.59,67.59
2017/3/10,53.71,24.1,125.26,11.45,16.22,265.07,12.28,28.23,67.74,67.74
2017/3/13,53.95,24.17,125.75,11.46,16.2,265.3,12.36,28.3,67.66,67.66
2017/3/14,53.73,24.08,125.53,11.4,16.13,264.51,12.36,28.18,67.53,67.53
2017/3/15,54.14,24.23,126.3,11.43,16.17,266.11,12.3,28.35,67.91,67.91
2017/3/16,54.06,24.22,126.13,11.49,16.24,266.46,12.24,28.39,68.03,68.03
2017/3/17,54.1,24.24,126.41,11.5,16.24,266.61,12.27,28.47,67.89,67.89
2017/3/20,54.17,24.21,126.2,11.52,16.25,266.08,12.26,28.4,67.62,67.62
2017/3/21,53.33,23.83,125.16,11.43,16.12,263.49,12,28.01,66.53,66.53
2017/3/22,53.55,23.88,125.35,11.35,15.99,263.61,12.06,28.09,66.56,66.56
2017/3/23,53.44,23.87,125.43,11.39,16.05,263.5,12.06,28.07,66.63,66.63
2017/3/24,53.6,23.96,125.55,11.41,16.08,263.52,12.06,28.1,66.49,66.49
2017/3/27,53.68,24.01,125.64,11.29,15.91,263.52,11.99,28.13,66.56,66.56
2017/3/28,53.89,24.18,126.06,11.37,16.02,264.64,12.11,28.29,67.14,67.14
2017/3/29,54.12,24.3,126.11,11.49,16.14,265.11,12.21,28.39,67.2,67.2
2017/3/30,54.12,24.35,126.31,11.53,16.2,265.42,12.32,28.39,67.72,67.72
2017/3/31,54.16,24.34,125.38,11.52,16.18,264.82,12.34,28.38,67.48,67.48
2017/4/3,54.21,24.26,125.33,11.55,16.21,264.64,12.3,28.31,67.13,67.13
2017/4/4,54.17,24.25,125.03,11.55,16.11,264.33,12.31,28.23,66.92,66.92
2017/4/5,54.07,24.15,124.81,11.52,16.17,263.88,12.25,28.19,66.64,66.64
2017/4/6,54.11,24.19,125.24,11.45,16.1,264.01,12.32,28.22,66.94,66.94
2017/4/7,54.15,24.17,124.97,11.43,16.03,263.67,12.36,28.2,66.95,66.95
2017/4/10,54.14,24.17,124.82,11.49,16.12,263.79,12.38,28.25,66.92,66.92
2017/4/11,54.02,24.06,124.9,11.41,16.03,263.57,12.34,28.21,67,67
2017/4/12,53.85,23.97,124.46,11.41,16.06,263.04,12.22,28.08,66.56,66.56
2017/4/13,53.7,23.87,124.23,11.37,16.03,261.61,12.22,27.93,66.04,66.04
2017/4/17,54.22,24.12,124.23,11.37,16.03,261.61,12.29,27.93,66.04,66.04
2017/4/18,54.11,24.09,125.29,11.43,16.15,264.87,12.17,28.22,66.31,66.31
2017/4/19,54.28,24.11,125.87,11.49,16.18,264.67,12.2,28.18,66.31,66.31
2017/4/20,54.74,24.3,126.94,11.47,16.13,266.61,12.29,28.5,67.15,67.15
2017/4/21,54.61,24.28,126.87,11.54,16.23,265.88,12.28,28.44,66.91,66.91
2017/4/24,55.39,24.52,128.13,11.67,16.4,268.69,12.22,28.81,67.88,67.88
2017/4/25,55.8,24.65,128.87,11.74,16.52,269.64,12.22,28.98,68.46,68.46
2017/4/26,55.8,24.69,129.3,11.76,16.55,269.59,12.26,28.97,68.56,68.56
2017/4/27,56.18,24.85,130.28,11.8,16.55,270.51,12.36,29.06,68.24,68.24
2017/4/28,56.34,24.9,129.78,11.85,16.66,271.19,12.33,29.14,67.9,67.9
2017/5/1,56.73,25.04,129.78,11.85,16.66,271.19,12.4,29.14,67.9,67.9
2017/5/2,56.87,25.11,130.29,11.92,16.79,272.82,12.39,29.34,68.25,68.25
2017/5/3,56.65,25.03,129.98,11.92,16.8,272.6,12.38,29.24,68.18,68.18
2017/5/4,56.86,25.11,130.62,11.93,16.81,273.97,12.28,29.31,68.17,68.17
2017/5/5,57.04,25.11,130.91,12,16.88,273.96,12.32,29.41,68.4,68.4
2017/5/8,56.92,25.03,131.14,12.04,16.9,273.49,12.38,29.45,68.31,68.31
2017/5/9,57.08,25.08,131.29,12.1,16.96,273.29,12.46,29.5,68.52,68.52
2017/5/10,57.3,25,131.57,12.15,16.93,272.93,12.48,29.57,68.72,68.72
2017/5/11,57.29,24.91,131.49,12.12,16.84,272.49,12.46,29.54,68.43,68.43
2017/5/12,57.48,24.92,131.72,12.18,16.88,272.48,12.42,29.57,68.13,68.13
2017/5/15,57.9,25.02,132.2,12.25,16.97,273.67,12.43,29.72,68.54,68.54
2017/5/16,58.12,25.03,132.16,12.31,17.02,273.59,12.33,29.76,68.39,68.39
2017/5/17,56.93,24.54,129.88,12.16,16.83,270.39,12.01,29.07,66.7,66.7
2017/5/18,57.41,24.67,130.73,12.06,16.68,270.82,12.13,29.27,66.66,66.66
2017/5/19,57.77,24.8,131.48,12.19,16.9,272.54,12.12,29.42,67.36,67.36
2017/5/22,58.35,25,132.38,12.27,16.98,274.39,12.18,29.62,67.77,67.77
2017/5/23,58.42,25.05,132.07,12.31,17.02,274.91,12.26,29.63,67.93,67.93
2017/5/24,58.8,25.17,132.86,12.33,16.97,276.22,12.29,29.81,67.88,67.88
2017/5/25,59.28,25.4,132.86,12.45,16.97,276.22,12.39,29.81,67.88,67.88
2017/5/26,59.34,25.39,134.05,12.54,17.17,278.69,12.43,30.08,67.81,67.81
